iter	Logloss
325	0.0325616005
326	0.03254774169
327	0.03253462984
328	0.03243120551
329	0.03236960895
330	0.03227350395
331	0.03219311108
332	0.0319696976
333	0.03177427658
334	0.0317483559
335	0.03170923881
336	0.03161900619
337	0.03157870758
338	0.03142186339
339	0.03121556907
340	0.03120418135
341	0.03117273829
342	0.03098386144
343	0.03095216939
344	0.03065315021
345	0.0304564631
346	0.03035155658
347	0.03024786446
348	0.02993776058
349	0.02985777644
350	0.02965282102
351	0.0294622036
352	0.02935309011
353	0.02919724892
354	0.02904856264
355	0.02897209957
356	0.02894294203
357	0.02888332799
358	0.02880178179
359	0.02872168019
360	0.02865047878
361	0.02856196559
362	0.02837376759
363	0.02830831406
364	0.02827252543
365	0.02822063239
366	0.02814361732
367	0.02801800949
368	0.02780174857
369	0.02764637482
370	0.02759205532
371	0.02756877016
372	0.0275350674
373	0.02739030387
374	0.02737017101
375	0.02725343516
376	0.0272088732
377	0.02713550605
378	0.02692229407
379	0.02689758075
380	0.02661340695
381	0.02655452108
382	0.02639077567
383	0.02624983858
384	0.02623459858
385	0.02621427545
386	0.02618400452
387	0.02615837511
388	0.02610088687
389	0.02607747722
390	0.02600970527
391	0.02581637481
392	0.02565559143
393	0.02563022275
394	0.02553369964
395	0.02546460288
396	0.02545684194
397	0.0254480968
398	0.02529461396
399	0.02517733316
400	0.02517345504
401	0.02511231183
402	0.02505427159
403	0.02500053932
404	0.0248411841
405	0.02477208969
406	0.02466056617
407	0.0245853269
408	0.02434269196
409	0.02432022658
410	0.02427014694
411	0.02424717419
412	0.02417217687
413	0.02401458101
414	0.02396441915
415	0.02373788392
416	0.02361329553
417	0.02359325428
418	0.02358438933
419	0.02358024578
420	0.02356157632
421	0.02355498986
422	0.0235200633
423	0.02346648606
424	0.02335686049
425	0.02317880997
426	0.02308253584
427	0.02303273572
428	0.02301371626
429	0.02283264733
430	0.0226938149
431	0.02249693283
432	0.0224087438
433	0.02233280219
434	0.02217856064
435	0.02212003886
436	0.02210378177
437	0.02192247325
438	0.02187689185
439	0.0216591135
440	0.02165268207
441	0.02160883655
442	0.02160287021
443	0.02157077413
444	0.02143178667
445	0.02142582738
446	0.02131361327
447	0.02123909278
448	0.02123337074
449	0.02106918138
450	0.02099467029
451	0.02089434891
452	0.02080740482
453	0.02071449205
454	0.02056907785
455	0.02050787357
456	0.02029614613
457	0.02026705906
458	0.02011828117
459	0.02007191052
460	0.01990074947
461	0.01979137289
462	0.01968663079
463	0.01960745469
464	0.01947410471
465	0.01940506667
466	0.01933021851
467	0.01931319331
468	0.01929953768
469	0.01928441278
470	0.01913508993
471	0.01909466682
472	0.01891654466
473	0.0189017216
474	0.0188877148
475	0.01887308905
476	0.01882292837
477	0.0188140141
478	0.01881115307
479	0.0187813484
480	0.01876974223
481	0.01864022927
482	0.0185329644
483	0.0184766201
484	0.01842245915
485	0.01836487225
486	0.01823288701
487	0.0182223414
488	0.01817446976
489	0.01812123195
490	0.01812120494
491	0.01809190999
492	0.0180360531
493	0.01795569077
494	0.01793486849
495	0.01792125631
496	0.01791921155
497	0.01783732945
498	0.01780100526
499	0.01779877024
500	0.01779874557
501	0.01775734765
502	0.01770169747
503	0.0176257864
504	0.01752753915
505	0.01738854582
506	0.01734307599
507	0.01715356611
508	0.01711609798
509	0.01710459282
510	0.01706866913
511	0.01704348014
512	0.01704342729
513	0.01696326932
514	0.01685791415
515	0.01682696906
516	0.01674106321
517	0.01666065038
518	0.01661031939
519	0.01653530445
520	0.01647316646
521	0.01642451733
522	0.0163508683
523	0.01629521459
524	0.0162952005
525	0.01623128083
526	0.01619417444
527	0.0161193392
528	0.01610531713
529	0.01597607194
530	0.01597061063
531	0.01594538994
532	0.01594535236
533	0.01593452604
534	0.01591194674
535	0.01588533077
536	0.01584281827
537	0.01583339428
538	0.01577666358
539	0.01575966539
540	0.01575959845
541	0.01574839864
542	0.01574830469
543	0.01565475887
544	0.01564658452
545	0.0155751987
546	0.0155552655
547	0.01548122303
548	0.01548128645
549	0.01545337856
550	0.01544542031
551	0.01544211768
552	0.01544021033
553	0.01543149807
554	0.01538890453
555	0.01538213486
556	0.01537025738
557	0.01531283961
558	0.01527803285
559	0.01527770752
560	0.01527760651
561	0.01521959681
562	0.01515345268
563	0.01515334698
564	0.01511877863
565	0.01511819727
566	0.01509037159
567	0.01509038098
568	0.01505698594
569	0.01505695071
570	0.01503160552
571	0.01503140586
572	0.01502173875
573	0.01499805779
574	0.01496888851
575	0.01488286286
576	0.01477059942
577	0.01468039733
578	0.01464720782
579	0.01463148042
580	0.01457331568
581	0.0145718147
582	0.01456866828
583	0.0145603988
584	0.01448746855
585	0.01447461744
586	0.01446553169
587	0.01446206934
588	0.01445465605
589	0.01439459688
590	0.01439457926
591	0.01439320395
592	0.0143387118
593	0.01428985361
594	0.0142897667
595	0.0142898125
596	0.01428951771
597	0.01428900799
598	0.01428894456
599	0.01424575204
600	0.01416041698
601	0.01414361611
602	0.01413681237
603	0.01413677126
604	0.01411716926
605	0.01408698406
606	0.01407979627
607	0.01398082085
608	0.01392233078
609	0.01382139281
610	0.01382138107
611	0.01381814304
612	0.01377084337
613	0.01375520288
614	0.01375282457
615	0.01375286802
616	0.01371810354
617	0.01367904165
618	0.01364718165
619	0.01359222675
620	0.01356516096
621	0.01352629051
622	0.0135110235
623	0.01346094972
624	0.01346097439
625	0.0134340648
626	0.01341271518
627	0.0133695438
628	0.01335581418
629	0.01335577425
630	0.01329518304
631	0.01327615301
632	0.01320393802
633	0.01314887155
634	0.01308602535
635	0.01307972899
636	0.01306185464
637	0.01306181823
638	0.01306181823
639	0.01305950451
640	0.01305952448
641	0.01305943639
642	0.01303103874
643	0.01302450161
644	0.01302449691
645	0.01302320969
646	0.01302315214
647	0.01301624975
648	0.01297618251
649	0.01297182872
650	0.01297180876
651	0.01295954371
652	0.01295946854
653	0.01288794532
654	0.01288253216
655	0.01283394879
656	0.01281542144
657	0.01275736123
658	0.01272787249
659	0.01268707942
660	0.0126446738
661	0.01258682617
662	0.01258586193
663	0.01258007059
664	0.0125017448
665	0.01243251885
666	0.01241277826
667	0.01241269487
668	0.01238511231
669	0.01235518667
670	0.01235518667
671	0.01234910288
672	0.01234903242
673	0.01232876331
674	0.01228550385
675	0.01228541694
676	0.0122853265
677	0.01225017679
678	0.01222998286
679	0.01222862986
680	0.01222862868
681	0.0122285958
682	0.01222854999
683	0.01222857231
684	0.0121769083
685	0.0121498014
686	0.01210043348
687	0.01209914391
688	0.01209907814
689	0.01209696995
690	0.01209692885
691	0.01209687717
692	0.0120969265
693	0.01208168415
694	0.0120270264
695	0.01201434793
696	0.0119920599
697	0.01199207987
698	0.01199201293
699	0.01199203407
700	0.01199196242
701	0.01199196712
702	0.01199181327
703	0.01199178978
704	0.01196710934
705	0.01195778048
706	0.0119576736
707	0.01195626306
708	0.01195059386
709	0.0119206095
710	0.01186265499
711	0.01175523626
712	0.01175524918
713	0.01175524801
714	0.01174998753
715	0.01174998871
716	0.01174984307
717	0.01174982428
718	0.01170192211
719	0.0116806547
720	0.01163025912
721	0.01157539349
722	0.01156234976
723	0.01156223701
724	0.01156082999
725	0.01155869949
726	0.01155869949
727	0.01152993658
728	0.0115298849
729	0.01151352093
730	0.01148200505
731	0.0114556275
732	0.01143673253
733	0.01143666089
734	0.01143554983
735	0.01140036372
736	0.01140039073
737	0.01136354155
738	0.01136348518
739	0.0113466197
740	0.01127699443
741	0.01124759261
742	0.01124757381
743	0.01124751509
744	0.01124753153
745	0.01121874748
746	0.01117954348
747	0.01111281916
748	0.01107370442
749	0.01102744652
750	0.01095417333
751	0.01094015713
752	0.01093904843
753	0.01093710115
754	0.01092962561
755	0.01092960329
756	0.01092960682
757	0.01091458292
758	0.01088756881
759	0.0108400319
760	0.01080552463
761	0.01078068094
762	0.01073215278
763	0.01073216217
764	0.01073210815
765	0.01069835489
766	0.01069394943
767	0.01069257764
768	0.01066904702
769	0.01066777976
770	0.01064612008
771	0.0106460731
772	0.01062482566
773	0.01062472348
774	0.01059883804
775	0.0105867057
776	0.01058669865
777	0.01058675973
778	0.01058668691
779	0.01058530807
780	0.01058371783
781	0.01057899762
782	0.01056557218
783	0.01056384688
784	0.01056383396
785	0.01056375879
786	0.01056374
787	0.01055194122
788	0.01048294077
789	0.01045499059
790	0.01045023749
791	0.01044992978
792	0.0104498182
793	0.01044976653
794	0.01044938482
795	0.01044534228
796	0.01044003482
797	0.01043766238
798	0.01043768587
799	0.01043759074
800	0.01041091487
801	0.01041002579
802	0.01040566261
803	0.01040570959
804	0.01039275747
805	0.01039277274
806	0.01037454957
807	0.01037434169
808	0.01037435109
809	0.01035002535
810	0.01032767977
811	0.01032767272
812	0.01032755175
813	0.01031585045
814	0.01026475136
815	0.01026415707
816	0.01026417117
817	0.01025178162
818	0.01025176401
819	0.01021476919
820	0.01021477624
821	0.01021395646
822	0.01021395646
823	0.01021280899
824	0.01020894967
825	0.01017631568
826	0.01017616887
827	0.01017610663
828	0.0101473719
829	0.01014738482
830	0.01014696553
831	0.01012769943
832	0.01012767477
833	0.01011608974
834	0.01011583371
835	0.01011203897
836	0.01011194619
837	0.01011188159
838	0.01009490455
839	0.01008409702
840	0.01008330425
841	0.0100826395
842	0.01007888117
843	0.01007888235
844	0.01004463816
845	0.01001428853
846	0.01001418048
847	0.01001420867
848	0.009991704537
849	0.009977608479
850	0.009976281321
851	0.009976203806
852	0.009971941633
853	0.009967341212
854	0.009962780722
855	0.009962119492
856	0.009926572809
857	0.009926529353
858	0.009926492945
859	0.00992651526
860	0.009926031376
861	0.009925964431
862	0.00992589866
863	0.009914940801
864	0.009914986606
865	0.00991389082
866	0.009913904914
867	0.009912667016
868	0.009911757972
869	0.009911498413
870	0.009911228283
871	0.009911249424
872	0.00986323568
873	0.00986314642
874	0.009861697117
875	0.009823148474
876	0.009785040846
877	0.009751215357
878	0.009751131382
879	0.009751126684
880	0.00973709992
881	0.009696763137
882	0.009696771946
883	0.009696592838
884	0.009696681511
885	0.009695566934
886	0.009681288245
887	0.009681268279
888	0.009662008638
889	0.009638638919
890	0.009619011668
891	0.009593246606
892	0.009592721028
893	0.009588829402
894	0.009588809436
895	0.009530481447
896	0.009498234453
897	0.009464392521
898	0.009464066604
899	0.00946041281
900	0.00946041281
901	0.009460332358
902	0.00946028949
903	0.009459954177
904	0.00945984084
905	0.0094599025
906	0.00945985787
907	0.009438380819
908	0.009434667127
909	0.00937338122
910	0.009341002685
911	0.009340984481
912	0.009340911076
913	0.009340868795
914	0.009340832973
915	0.009329761778
916	0.009329802297
917	0.009315367403
918	0.009315275794
919	0.009313862899
920	0.009313782448
921	0.0093122938
922	0.009312217459
923	0.009308442694
924	0.009298955278
925	0.009281324048
926	0.00928134284
927	0.009281326397
928	0.009281225392
929	0.009281136132
930	0.009277545173
931	0.009277546934
932	0.009251411325
933	0.009251375504
934	0.009251376091
935	0.009251351427
936	0.009211469166
937	0.009211396936
938	0.009211425711
939	0.009211380493
940	0.009211388715
941	0.009201850797
942	0.009164536528
943	0.009151185675
944	0.00911644292
945	0.009116263225
946	0.009116311379
947	0.009116305506
948	0.009116272621
949	0.009116212135
950	0.009101599895
951	0.009080198598
952	0.009079506832
953	0.009078883185
954	0.009078852649
955	0.00907868646
956	0.00907743858
957	0.009077408044
958	0.009061856223
959	0.009040803745
960	0.008975861695
961	0.008960763809
962	0.008960819009
963	0.008959706781
964	0.008939809987
965	0.008923239309
966	0.008923228738
967	0.008923248704
968	0.008902615514
969	0.00890256971
970	0.008902643702
971	0.008902250252
972	0.008902265521
973	0.008894413563
974	0.00889146328
975	0.008889628161
976	0.008888793696
977	0.008887476522
978	0.008887185252
979	0.008886038963
980	0.008886017823
981	0.008886107083
982	0.008886062453
983	0.008866821604
984	0.008866739978
985	0.008866795178
986	0.008857832754
987	0.008795125731
988	0.008766107371
989	0.008766018698
990	0.008766008715
991	0.008762495858
992	0.0087561578
993	0.0087561578
994	0.008755918794
995	0.008740735759
996	0.008675252276
997	0.008675209994
998	0.008664346094
999	0.008664302638
